lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.000613 0.209384 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.019366 ; 0.000000 ; 7.052312 6.364979 6.927786 6.693690 ; 0.003356 0.206177 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000629 0.210368 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.019366 ; 0.000000 ; 6.743489 6.778387 6.798274 6.863030 ; 0.003356 0.206177 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000630 0.211423 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.218397 ; 0.000000 ; 6.743489 6.778387 6.798274 6.863030 ; 0.000221 0.207279 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000631 0.212527 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.218397 ; 0.000000 ; 6.579134 7.002513 6.454663 6.668817 ; 0.000221 0.207279 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000623 0.213592 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397192 ; 0.000000 ; 6.579134 7.002513 6.454663 6.668817 ; -0.001549 0.203633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000615 0.214616 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.397192 ; 0.000000 ; 6.514433 6.668817 6.379936 6.574203 ; -0.001549 0.203633 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000617 0.215585 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.764091 ; 0.000000 ; 6.514433 6.668817 6.379936 6.574203 ; 0.000295 0.199304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000618 0.216613 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.764091 ; 0.000000 ; 6.653861 6.280337 6.693690 6.569218 ; 0.000295 0.199304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000627 0.217633 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.091387 ; 0.000000 ; 6.653861 6.280337 6.693690 6.569218 ; 0.001844 0.199759 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000637 0.218634 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.091387 ; 0.000000 ; 6.653861 6.280337 6.514433 6.569218 ; 0.001844 0.199759 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000653 0.219637 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.698536 ; 0.000000 ; 6.808245 6.330136 6.514433 6.569218 ; 0.003172 0.198393 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000673 0.220650 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.927739 ; 0.000000 ; 6.808245 6.330136 6.514433 6.569218 ; 0.003946 0.199950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000693 0.221661 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.927739 ; 0.000000 ; 6.773402 6.907844 6.773402 6.584120 ; 0.003946 0.199950 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000681 0.222708 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.120185 ; 0.000000 ; 6.773402 6.907844 6.773402 6.584120 ; -0.002397 0.206177 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000668 0.223752 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.120185 ; 0.000000 ; 6.389907 6.718617 6.703660 6.544291 ; -0.002397 0.206177 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000650 0.224773 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.371120 ; 0.000000 ; 6.389907 6.718617 6.703660 6.544291 ; -0.003614 0.200975 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000631 0.225817 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.371120 ; 0.000000 ; 6.868016 6.359994 6.628989 6.529335 ; -0.003614 0.200975 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000647 0.226856 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.331756 ; 0.000000 ; 6.868016 6.359994 6.628989 6.529335 ; 0.003024 0.201202 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000664 0.227977 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.331756 ; 0.000000 ; 6.748475 6.379936 6.569218 6.633919 ; 0.003024 0.201202 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000681 0.229047 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.665878 ; 0.000000 ; 6.748475 6.379936 6.569218 6.633919 ; 0.003208 0.200785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000699 0.230209 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.665878 ; 0.000000 ; 6.569218 6.853059 6.434721 6.633919 ; 0.003208 0.200785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000696 0.231426 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.058610 ; 0.000000 ; 6.569218 6.853059 6.434721 6.633919 ; -0.000627 0.202000 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000692 0.232527 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.058610 ; 0.000000 ; 6.255409 6.698675 6.599076 6.569218 ; -0.000627 0.202000 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000668 0.233876 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.906007 ; 0.000000 ; 6.255409 6.698675 6.599076 6.569218 ; -0.003504 0.199190 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000647 0.235080 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.906007 ; 0.000000 ; 6.803260 6.359994 6.414779 6.564233 ; -0.003504 0.199190 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000673 0.236270 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.643906 ; 0.000000 ; 6.803260 6.359994 6.414779 6.564233 ; 0.004389 0.199341 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000692 0.237093 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.643906 ; 0.000000 ; 6.474550 6.195639 6.459648 6.534320 ; 0.004389 0.199341 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000705 0.238082 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.447601 ; 0.000000 ; 6.474550 6.195639 6.459648 6.534320 ; 0.002618 0.195696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000718 0.239058 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.447601 ; 0.000000 ; 6.549276 6.180737 6.374950 6.444692 ; 0.002618 0.195696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000734 0.240038 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.654832 ; 0.000000 ; 6.549276 6.180737 6.374950 6.444692 ; 0.003245 0.194823 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000751 0.241033 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.654832 ; 0.000000 ; 6.101025 6.340107 6.469564 6.444692 ; 0.003245 0.194823 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000741 0.241996 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469453 ; 0.000000 ; 6.101025 6.340107 6.469564 6.444692 ; -0.001955 0.193341 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000731 0.243024 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.469453 ; 0.000000 ; 6.514433 6.424750 6.439706 6.439706 ; -0.001955 0.193341 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000734 0.243959 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.196546 ; 0.000000 ; 6.514433 6.424750 6.439706 6.439706 ; 0.000664 0.196873 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000737 0.244969 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.196546 ; 0.000000 ; 6.514433 6.424750 6.539305 6.384921 ; 0.000664 0.196873 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000735 0.245963 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.534888 ; 0.000000 ; 6.529335 6.429735 6.539305 6.384921 ; -0.000479 0.197215 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000733 0.246951 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.556619 ; 0.000000 ; 6.529335 6.429735 6.539305 6.384921 ; -0.000406 0.197367 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000731 0.247944 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.556619 ; 0.000000 ; 6.638905 6.474550 6.404863 6.345092 ; -0.000406 0.197367 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000735 0.248935 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.491184 ; 0.000000 ; 6.638905 6.474550 6.404863 6.345092 ; 0.000774 0.197215 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000739 0.249938 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.491184 ; 0.000000 ; 6.484520 6.529335 6.604061 6.369965 ; 0.000774 0.197215 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000728 0.250923 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.414823 ; 0.000000 ; 6.484520 6.529335 6.604061 6.369965 ; -0.002065 0.198164 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000718 0.251952 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.414823 ; 0.000000 ; 6.185723 6.519418 6.509448 6.429735 ; -0.002065 0.198164 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000703 0.252911 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556619 ; 0.000000 ; 6.185723 6.519418 6.509448 6.429735 ; -0.003061 0.195544 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000687 0.253901 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.556619 ; 0.000000 ; 6.843143 6.539305 6.260395 6.195639 ; -0.003061 0.195544 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000696 0.254949 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.807795 ; 0.000000 ; 6.843143 6.539305 6.260395 6.195639 ; 0.001770 0.197025 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000705 0.255883 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.807795 ; 0.000000 ; 6.534320 6.529335 6.564233 6.305209 ; 0.001770 0.197025 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000696 0.256869 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.578591 ; 0.000000 ; 6.534320 6.529335 6.564233 6.305209 ; -0.001881 0.197746 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000686 0.257882 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.578591 ; 0.000000 ; 6.534320 6.529335 6.359994 6.479535 ; -0.001881 0.197746 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000690 0.258865 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.251055 ; 0.000000 ; 6.633919 6.469564 6.359994 6.479535 ; 0.000922 0.197518 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000701 0.259887 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.098213 ; 0.000000 ; 6.633919 6.469564 6.359994 6.479535 ; 0.002102 0.197822 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000712 0.260868 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.098213 ; 0.000000 ; 6.389907 6.479535 6.589105 6.529335 ; 0.002102 0.197822 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000706 0.261902 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.065435 ; 0.000000 ; 6.389907 6.479535 6.589105 6.529335 ; -0.001106 0.198164 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000701 0.262860 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.065435 ; 0.000000 ; 7.042342 6.489506 6.688704 6.589105 ; -0.001106 0.198164 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000718 0.263940 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.429849 ; 0.000000 ; 7.042342 6.489506 6.688704 6.589105 ; 0.003356 0.204430 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000739 0.265191 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.429849 ; 0.000000 ; 6.350078 6.489506 6.554262 6.604061 ; 0.003356 0.204430 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000735 0.266283 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.414703 ; 0.000000 ; 6.350078 6.489506 6.554262 6.604061 ; -0.000664 0.198241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000732 0.267291 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.414703 ; 0.000000 ; 6.683774 6.584120 6.429735 6.599076 ; -0.000664 0.198241 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000742 0.268303 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.152722 ; 0.000000 ; 6.683774 6.584120 6.429735 6.599076 ; 0.001992 0.200519 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000752 0.269296 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.152722 ; 0.000000 ; 6.255409 6.693690 6.539305 6.614032 ; 0.001992 0.200519 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000738 0.270319 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.124285 ; 0.000000 ; 6.255409 6.693690 6.539305 6.614032 ; -0.002692 0.199038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000724 0.271336 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.124285 ; 0.000000 ; 6.474550 6.643890 6.549276 6.628989 ; -0.002692 0.199038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000721 0.272326 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545814 ; 0.000000 ; 6.474550 6.643890 6.549276 6.628989 ; -0.000664 0.200519 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000718 0.273349 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.545814 ; 0.000000 ; 6.474550 6.643890 6.703660 6.628989 ; -0.000664 0.200519 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000708 0.274370 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.207472 ; 0.000000 ; 7.191740 6.504462 6.703660 6.628989 ; -0.001807 0.201696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000731 0.275391 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.669858 ; 0.000000 ; 7.191740 6.504462 6.703660 6.628989 ; 0.004536 0.206102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000754 0.276427 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.669858 ; 0.000000 ; 6.743489 6.574203 6.853059 6.638905 ; 0.004536 0.206102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000752 0.277479 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.840332 ; 0.000000 ; 6.743489 6.574203 6.853059 6.638905 ; -0.000332 0.204430 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000750 0.278493 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.840332 ; 0.000000 ; 6.584120 6.743489 6.589105 6.624003 ; -0.000332 0.204430 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000746 0.279518 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.425749 ; 0.000000 ; 6.584120 6.743489 6.589105 6.624003 ; -0.000922 0.202380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000741 0.280562 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.425749 ; 0.000000 ; 6.599076 6.609047 6.713631 6.638905 ; -0.000922 0.202380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000737 0.281662 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.141916 ; 0.000000 ; 6.599076 6.609047 6.713631 6.638905 ; -0.000627 0.202532 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000734 0.282634 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.141916 ; 0.000000 ; 6.748475 6.514433 6.519418 6.693690 ; -0.000627 0.202532 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000750 0.283667 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.130990 ; 0.000000 ; 6.748475 6.514433 6.519418 6.693690 ; 0.003024 0.201886 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000765 0.284668 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.130990 ; 0.000000 ; 6.708646 6.544291 6.753460 6.624003 ; 0.003024 0.201886 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000766 0.285687 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.643906 ; 0.000000 ; 6.708646 6.544291 6.753460 6.624003 ; 0.000258 0.203063 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000767 0.286305 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.643906 ; 0.000000 ; 6.708646 6.544291 6.753460 6.624003 ; 0.000258 0.203063 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000768 0.287336 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.643906 ; 0.000000 ; 6.698675 6.624003 6.624003 6.549276 ; 0.000258 0.203063 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000768 0.288351 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.327416 ; 0.000000 ; 6.698675 6.624003 6.624003 6.549276 ; -0.000000 0.202038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000768 0.289361 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.327416 ; 0.000000 ; 6.683774 6.599076 6.534320 6.604061 ; -0.000000 0.202038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000774 0.290374 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.032778 ; 0.000000 ; 6.683774 6.599076 6.534320 6.604061 ; 0.001144 0.201468 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000780 0.291386 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.032778 ; 0.000000 ; 6.584120 6.499477 6.653861 6.594090 ; 0.001144 0.201468 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000781 0.292396 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.316490 ; 0.000000 ; 6.584120 6.499477 6.653861 6.594090 ; 0.000184 0.200785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000782 0.293413 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.316490 ; 0.000000 ; 6.614032 6.399878 6.524349 6.564233 ; 0.000184 0.200785 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000791 0.294400 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.381925 ; 0.000000 ; 6.614032 6.399878 6.524349 6.564233 ; 0.001881 0.199038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000800 0.295397 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.381925 ; 0.000000 ; 6.594090 6.409848 6.628989 6.653861 ; 0.001881 0.199038 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000808 0.296404 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.349268 ; 0.000000 ; 6.594090 6.409848 6.628989 6.653861 ; 0.001549 0.200443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000816 0.297408 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.349268 ; 0.000000 ; 6.594090 6.409848 6.628989 6.653861 ; 0.001549 0.200443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000824 0.298415 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.349268 ; 0.000000 ; 6.135923 6.484520 6.569218 6.494491 ; 0.001549 0.200443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000808 0.299402 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.600203 ; 0.000000 ; 6.135923 6.484520 6.569218 6.494491 ; -0.003135 0.195848 ; 0.000000 0.000000 ; 0.000000 0.000000
